Time elapsed	Time stamp	Settings Illumination area	Settings Min voltage	Settings Max voltage	Settings Stepwidth SMU	Settings Reverse polarity	Settings 2 User Name	Settings 2 OSOL Number	Settings 2 Comment	Settings 2 Lesker type	SAMPLE filter wheel optimization Filter	SAMPLE filter wheel measurement Filter	SAMPLE SMU measurement Voltage	SAMPLE SMU measurement Current	SAMPLE current density current_density	SAMPLE voltage voltage
1.21074185e+03	2024-06-11T13:37:52.828855	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.26000000e+00	-4.80053600e-10	-7.45424845e-06	1.26000000e+00
1.21127946e+03	2024-06-11T13:37:53.365961	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.24000000e+00	-5.52016900e-10	-8.57169099e-06	1.24000000e+00
1.21177078e+03	2024-06-11T13:37:53.857156	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.22000000e+00	-5.09708300e-10	-7.91472516e-06	1.22000000e+00
1.21231191e+03	2024-06-11T13:37:54.398873	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.20000000e+00	-4.53985800e-10	-7.04946894e-06	1.20000000e+00
1.21280956e+03	2024-06-11T13:37:54.896594	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.18000000e+00	-4.53226600e-10	-7.03768012e-06	1.18000000e+00
1.21333029e+03	2024-06-11T13:37:55.417304	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.16000000e+00	-4.48080200e-10	-6.95776708e-06	1.16000000e+00
1.21392370e+03	2024-06-11T13:37:56.010250	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.14000000e+00	-4.07753800e-10	-6.33158075e-06	1.14000000e+00
1.21444366e+03	2024-06-11T13:37:56.530009	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.12000000e+00	-4.58583200e-10	-7.12085714e-06	1.12000000e+00
1.21495174e+03	2024-06-11T13:37:57.038070	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.10000000e+00	-3.92779600e-10	-6.09906211e-06	1.10000000e+00
1.21546129e+03	2024-06-11T13:37:57.547849	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.08000000e+00	-4.09947900e-10	-6.36565062e-06	1.08000000e+00
1.21602658e+03	2024-06-11T13:37:58.113038	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.06000000e+00	-3.96702300e-10	-6.15997360e-06	1.06000000e+00
1.21654933e+03	2024-06-11T13:37:58.635966	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.04000000e+00	-3.51399000e-10	-5.45650621e-06	1.04000000e+00
1.21706502e+03	2024-06-11T13:37:59.151626	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.02000000e+00	-3.58991900e-10	-5.57440839e-06	1.02000000e+00
1.21760776e+03	2024-06-11T13:37:59.694378	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.00000000e+00	-3.23516500e-10	-5.02354814e-06	1.00000000e+00
1.21810713e+03	2024-06-11T13:38:00.194420	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-9.80000000e-01	-3.06517300e-10	-4.75958540e-06	9.80000000e-01
1.21860453e+03	2024-06-11T13:38:00.691151	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-9.60000000e-01	-2.95296700e-10	-4.58535248e-06	9.60000000e-01
1.21915398e+03	2024-06-11T13:38:01.240704	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-9.40000000e-01	-2.91457700e-10	-4.52574068e-06	9.40000000e-01
1.21966812e+03	2024-06-11T13:38:01.754859	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-9.20000000e-01	-3.01033300e-10	-4.67443012e-06	9.20000000e-01
1.22017538e+03	2024-06-11T13:38:02.261802	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-9.00000000e-01	-3.58780500e-10	-5.57112578e-06	9.00000000e-01
1.22071062e+03	2024-06-11T13:38:02.797571	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.80000000e-01	-3.15206200e-10	-4.89450621e-06	8.80000000e-01
1.22122605e+03	2024-06-11T13:38:03.312884	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.60000000e-01	-3.13224100e-10	-4.86372826e-06	8.60000000e-01
1.22174377e+03	2024-06-11T13:38:03.830851	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.40000000e-01	-3.15543600e-10	-4.89974534e-06	8.40000000e-01
1.22223877e+03	2024-06-11T13:38:04.326023	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.20000000e-01	-2.57923200e-10	-4.00501863e-06	8.20000000e-01
1.22274658e+03	2024-06-11T13:38:04.833075	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.00000000e-01	-2.99304100e-10	-4.64757919e-06	8.00000000e-01
1.22325796e+03	2024-06-11T13:38:05.345207	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-7.80000000e-01	-2.51258500e-10	-3.90152950e-06	7.80000000e-01
1.22381496e+03	2024-06-11T13:38:05.902122	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-7.60000000e-01	-2.67920500e-10	-4.16025621e-06	7.60000000e-01
1.22433081e+03	2024-06-11T13:38:06.417850	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-7.40000000e-01	-1.91781900e-10	-2.97797981e-06	7.40000000e-01
1.22484031e+03	2024-06-11T13:38:06.927549	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-7.20000000e-01	-2.80448400e-10	-4.35478882e-06	7.20000000e-01
1.22535158e+03	2024-06-11T13:38:07.438855	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-7.00000000e-01	-1.92498800e-10	-2.98911180e-06	7.00000000e-01
1.22588400e+03	2024-06-11T13:38:07.970565	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.80000000e-01	-2.49233900e-10	-3.87009161e-06	6.80000000e-01
1.22638795e+03	2024-06-11T13:38:08.474592	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.60000000e-01	-1.73981100e-10	-2.70156988e-06	6.60000000e-01
1.22689385e+03	2024-06-11T13:38:08.980861	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.40000000e-01	-2.30673500e-10	-3.58188665e-06	6.40000000e-01
1.22740721e+03	2024-06-11T13:38:09.494568	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.20000000e-01	-1.48376500e-10	-2.30398292e-06	6.20000000e-01
1.22792345e+03	2024-06-11T13:38:10.010391	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.00000000e-01	-2.08443800e-10	-3.23670497e-06	6.00000000e-01
1.22845552e+03	2024-06-11T13:38:10.542714	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-5.80000000e-01	-1.82965800e-10	-2.84108385e-06	5.80000000e-01
1.22899135e+03	2024-06-11T13:38:11.078202	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-5.60000000e-01	-1.22308000e-10	-1.89919255e-06	5.60000000e-01
1.22951008e+03	2024-06-11T13:38:11.596913	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-5.40000000e-01	-1.15010500e-10	-1.78587733e-06	5.40000000e-01
1.23002412e+03	2024-06-11T13:38:12.111484	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-5.20000000e-01	-1.20662900e-10	-1.87364752e-06	5.20000000e-01
1.23055193e+03	2024-06-11T13:38:12.639205	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-5.00000000e-01	-1.62929400e-10	-2.52995963e-06	5.00000000e-01
1.23106711e+03	2024-06-11T13:38:13.153764	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.80000000e-01	-1.21337900e-10	-1.88412888e-06	4.80000000e-01
1.23158858e+03	2024-06-11T13:38:13.675974	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.60000000e-01	-9.10511400e-11	-1.41383758e-06	4.60000000e-01
1.23210655e+03	2024-06-11T13:38:14.193635	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.40000000e-01	-1.31166200e-10	-2.03674224e-06	4.40000000e-01
1.23264410e+03	2024-06-11T13:38:14.731545	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.20000000e-01	-8.28677100e-11	-1.28676568e-06	4.20000000e-01
1.23315994e+03	2024-06-11T13:38:15.247338	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.00000000e-01	-6.22407900e-11	-9.66471894e-07	4.00000000e-01
1.23372816e+03	2024-06-11T13:38:15.815021	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-3.80000000e-01	-7.97884900e-11	-1.23895171e-06	3.80000000e-01
1.23424667e+03	2024-06-11T13:38:16.333777	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-3.60000000e-01	-6.75978300e-11	-1.04965575e-06	3.60000000e-01
1.23475582e+03	2024-06-11T13:38:16.842915	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-3.40000000e-01	-5.78537900e-11	-8.98350776e-07	3.40000000e-01
1.23526098e+03	2024-06-11T13:38:17.347692	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-3.20000000e-01	-7.63717400e-11	-1.18589658e-06	3.20000000e-01
1.23579145e+03	2024-06-11T13:38:17.878015	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-3.00000000e-01	-4.69708400e-11	-7.29360870e-07	3.00000000e-01
1.23628719e+03	2024-06-11T13:38:18.374460	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.80000000e-01	-9.35398200e-11	-1.45248168e-06	2.80000000e-01
1.23679975e+03	2024-06-11T13:38:18.887173	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.60000000e-01	-3.92936800e-11	-6.10150311e-07	2.60000000e-01
1.23731985e+03	2024-06-11T13:38:19.406403	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.40000000e-01	-7.06771700e-11	-1.09747158e-06	2.40000000e-01
1.23783518e+03	2024-06-11T13:38:19.922689	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.20000000e-01	-4.31322600e-11	-6.69755590e-07	2.20000000e-01
1.23837615e+03	2024-06-11T13:38:20.463443	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.00000000e-01	-6.39280400e-11	-9.92671429e-07	2.00000000e-01
1.23889677e+03	2024-06-11T13:38:20.984029	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.80000000e-01	-6.76822000e-11	-1.05096584e-06	1.80000000e-01
1.23942065e+03	2024-06-11T13:38:21.507771	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.60000000e-01	1.04371800e-11	1.62068012e-07	1.60000000e-01
1.23992841e+03	2024-06-11T13:38:22.015486	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.40000000e-01	2.58322300e-11	4.01121584e-07	1.40000000e-01
1.24044312e+03	2024-06-11T13:38:22.530100	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.20000000e-01	-1.44484700e-11	-2.24355124e-07	1.20000000e-01
1.24094746e+03	2024-06-11T13:38:23.034989	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-1.00000000e-01	5.26997100e-11	8.18318478e-07	1.00000000e-01
1.24144988e+03	2024-06-11T13:38:23.536916	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-8.00000000e-02	-9.72407400e-12	-1.50994938e-07	8.00000000e-02
1.24201216e+03	2024-06-11T13:38:24.099138	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-6.00000000e-02	-1.37271200e-12	-2.13154037e-08	6.00000000e-02
1.24252470e+03	2024-06-11T13:38:24.611886	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-4.00000000e-02	7.94867500e-12	1.23426630e-07	4.00000000e-02
1.24301929e+03	2024-06-11T13:38:25.106799	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	-2.00000000e-02	8.32827700e-12	1.29321071e-07	2.00000000e-02
1.24351977e+03	2024-06-11T13:38:25.606519	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	0.00000000e+00	2.54104600e-11	3.94572360e-07	-0.00000000e+00
1.24403161e+03	2024-06-11T13:38:26.118367	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.00000000e-02	9.19676700e-11	1.42806941e-06	-2.00000000e-02
1.24463811e+03	2024-06-11T13:38:26.725076	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.00000000e-02	8.89729800e-11	1.38156801e-06	-4.00000000e-02
1.24516066e+03	2024-06-11T13:38:27.247359	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	6.00000000e-02	3.06405500e-11	4.75784938e-07	-6.00000000e-02
1.24567211e+03	2024-06-11T13:38:27.759064	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	8.00000000e-02	9.87159900e-11	1.53285699e-06	-8.00000000e-02
1.24619696e+03	2024-06-11T13:38:28.284388	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	1.00000000e-01	1.09218400e-10	1.69593789e-06	-1.00000000e-01
1.24668653e+03	2024-06-11T13:38:28.773194	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	1.20000000e-01	1.12086600e-10	1.74047516e-06	-1.20000000e-01
1.24723007e+03	2024-06-11T13:38:29.316883	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	1.40000000e-01	1.15671700e-10	1.79614441e-06	-1.40000000e-01
1.24772248e+03	2024-06-11T13:38:29.809478	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	1.60000000e-01	1.37731000e-10	2.13868012e-06	-1.60000000e-01
1.24827420e+03	2024-06-11T13:38:30.361170	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	1.80000000e-01	9.96861800e-11	1.54792205e-06	-1.80000000e-01
1.24881440e+03	2024-06-11T13:38:30.901867	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.00000000e-01	8.94368100e-11	1.38877034e-06	-2.00000000e-01
1.24937718e+03	2024-06-11T13:38:31.464721	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.20000000e-01	1.14912600e-10	1.78435714e-06	-2.20000000e-01
1.24987552e+03	2024-06-11T13:38:31.962253	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.40000000e-01	1.64809200e-10	2.55914907e-06	-2.40000000e-01
1.25038250e+03	2024-06-11T13:38:32.469968	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.60000000e-01	1.46082200e-10	2.26835714e-06	-2.60000000e-01
1.25088637e+03	2024-06-11T13:38:32.973449	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	2.80000000e-01	1.61308500e-10	2.50479037e-06	-2.80000000e-01
1.25141815e+03	2024-06-11T13:38:33.505151	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	3.00000000e-01	1.19847400e-10	1.86098447e-06	-3.00000000e-01
1.25193975e+03	2024-06-11T13:38:34.027216	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	3.20000000e-01	1.62447200e-10	2.52247205e-06	-3.20000000e-01
1.25249490e+03	2024-06-11T13:38:34.582495	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	3.40000000e-01	1.42918900e-10	2.21923758e-06	-3.40000000e-01
1.25299022e+03	2024-06-11T13:38:35.077323	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	3.60000000e-01	1.32880500e-10	2.06336180e-06	-3.60000000e-01
1.25349553e+03	2024-06-11T13:38:35.582326	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	3.80000000e-01	1.67972700e-10	2.60827174e-06	-3.80000000e-01
1.25400838e+03	2024-06-11T13:38:36.095697	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.00000000e-01	1.50215600e-10	2.33254037e-06	-4.00000000e-01
1.25451987e+03	2024-06-11T13:38:36.607444	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.20000000e-01	2.36427600e-10	3.67123602e-06	-4.20000000e-01
1.25503364e+03	2024-06-11T13:38:37.120682	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.40000000e-01	2.39506900e-10	3.71905124e-06	-4.40000000e-01
1.25555805e+03	2024-06-11T13:38:37.644830	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.60000000e-01	1.88007300e-10	2.91936801e-06	-4.60000000e-01
1.25608688e+03	2024-06-11T13:38:38.173899	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	4.80000000e-01	1.84084700e-10	2.85845807e-06	-4.80000000e-01
1.25662069e+03	2024-06-11T13:38:38.707790	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	5.00000000e-01	1.78306200e-10	2.76872981e-06	-5.00000000e-01
1.25713801e+03	2024-06-11T13:38:39.224901	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	5.20000000e-01	2.07915500e-10	3.22850155e-06	-5.20000000e-01
1.25763951e+03	2024-06-11T13:38:39.726611	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	5.40000000e-01	1.98088000e-10	3.07590062e-06	-5.40000000e-01
1.25815018e+03	2024-06-11T13:38:40.237708	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	5.60000000e-01	2.42796800e-10	3.77013665e-06	-5.60000000e-01
1.25877523e+03	2024-06-11T13:38:40.862874	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	5.80000000e-01	2.21327700e-10	3.43676553e-06	-5.80000000e-01
1.25928036e+03	2024-06-11T13:38:41.367576	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	2	6.00000000e-01	2.09138300e-10	3.24748913e-06	-6.00000000e-01
