Time elapsed	Time stamp	Settings Illumination area	Settings Min voltage	Settings Max voltage	Settings Stepwidth SMU	Settings Reverse polarity	Settings 2 User Name	Settings 2 OSOL Number	Settings 2 Comment	Settings 2 Lesker type	SAMPLE filter wheel optimization Filter	SAMPLE filter wheel measurement Filter	SAMPLE SMU measurement Voltage	SAMPLE SMU measurement Current	SAMPLE current density current_density	SAMPLE voltage voltage
s		mm^2	V	V	V								V	A	mA/cm2	V

8.69250659e+02	2024-06-11T13:32:11.333555	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-5.00000000e-01	-2.17566700e-09	-3.37836491e-05	5.00000000e-01
8.69771117e+02	2024-06-11T13:32:11.853115	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.80000000e-01	-2.05165000e-09	-3.18579193e-05	4.80000000e-01
8.70288144e+02	2024-06-11T13:32:12.370989	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.60000000e-01	-1.95792400e-09	-3.04025466e-05	4.60000000e-01
8.70796498e+02	2024-06-11T13:32:12.878923	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.40000000e-01	-1.85693600e-09	-2.88344099e-05	4.40000000e-01
8.71312681e+02	2024-06-11T13:32:13.395438	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.20000000e-01	-1.77451300e-09	-2.75545497e-05	4.20000000e-01
8.71849226e+02	2024-06-11T13:32:13.931818	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.00000000e-01	-1.66901400e-09	-2.59163665e-05	4.00000000e-01
8.72389179e+02	2024-06-11T13:32:14.471517	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-3.80000000e-01	-1.54048400e-09	-2.39205590e-05	3.80000000e-01
8.72911358e+02	2024-06-11T13:32:14.993963	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-3.60000000e-01	-1.47020800e-09	-2.28293168e-05	3.60000000e-01
8.73466286e+02	2024-06-11T13:32:15.548700	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-3.40000000e-01	-1.35188600e-09	-2.09920186e-05	3.40000000e-01
8.73983404e+02	2024-06-11T13:32:16.065658	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-3.20000000e-01	-1.26739500e-09	-1.96800466e-05	3.20000000e-01
8.74533656e+02	2024-06-11T13:32:16.616328	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-3.00000000e-01	-1.18058300e-09	-1.83320342e-05	3.00000000e-01
8.75027634e+02	2024-06-11T13:32:17.109870	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.80000000e-01	-1.08078000e-09	-1.67822981e-05	2.80000000e-01
8.75578632e+02	2024-06-11T13:32:17.661099	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.60000000e-01	-1.00071700e-09	-1.55390839e-05	2.60000000e-01
8.76075864e+02	2024-06-11T13:32:18.158223	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.40000000e-01	-8.96695300e-10	-1.39238401e-05	2.40000000e-01
8.76581452e+02	2024-06-11T13:32:18.664134	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.20000000e-01	-8.11697600e-10	-1.26040000e-05	2.20000000e-01
8.77104766e+02	2024-06-11T13:32:19.187130	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.00000000e-01	-7.24590500e-10	-1.12514053e-05	2.00000000e-01
8.77649152e+02	2024-06-11T13:32:19.731573	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-1.80000000e-01	-6.33181100e-10	-9.83200466e-06	1.80000000e-01
8.78157131e+02	2024-06-11T13:32:20.239348	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-1.60000000e-01	-5.56113600e-10	-8.63530435e-06	1.60000000e-01
8.78706359e+02	2024-06-11T13:32:20.788987	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-1.40000000e-01	-4.63945300e-10	-7.20411957e-06	1.40000000e-01
8.79205311e+02	2024-06-11T13:32:21.287815	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-1.20000000e-01	-3.74222800e-10	-5.81091304e-06	1.20000000e-01
8.79712235e+02	2024-06-11T13:32:21.794533	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-1.00000000e-01	-3.00530000e-10	-4.66661491e-06	1.00000000e-01
8.80222353e+02	2024-06-11T13:32:22.304643	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-8.00000000e-02	-2.06800600e-10	-3.21118944e-06	8.00000000e-02
8.80725744e+02	2024-06-11T13:32:22.808662	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-6.00000000e-02	-1.19314200e-10	-1.85270497e-06	6.00000000e-02
8.81260972e+02	2024-06-11T13:32:23.343447	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-4.00000000e-02	-4.89959400e-11	-7.60806522e-07	4.00000000e-02
8.81760528e+02	2024-06-11T13:32:23.843031	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	-2.00000000e-02	3.49009500e-11	5.41940217e-07	2.00000000e-02
8.82254858e+02	2024-06-11T13:32:24.337815	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	0.00000000e+00	1.09177400e-10	1.69530124e-06	-0.00000000e+00
8.82760595e+02	2024-06-11T13:32:24.843533	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.00000000e-02	1.98343100e-10	3.07986180e-06	-2.00000000e-02
8.83279745e+02	2024-06-11T13:32:25.362670	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.00000000e-02	2.92738900e-10	4.54563509e-06	-4.00000000e-02
8.83779339e+02	2024-06-11T13:32:25.862333	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.00000000e-02	3.63050500e-10	5.63743012e-06	-6.00000000e-02
8.84278980e+02	2024-06-11T13:32:26.361366	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.00000000e-02	4.50233700e-10	6.99120652e-06	-8.00000000e-02
8.84825054e+02	2024-06-11T13:32:26.907542	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.00000000e-01	5.31933600e-10	8.25983851e-06	-1.00000000e-01
8.85349111e+02	2024-06-11T13:32:27.431255	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.20000000e-01	6.23503200e-10	9.68172671e-06	-1.20000000e-01
8.85846786e+02	2024-06-11T13:32:27.928945	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.40000000e-01	7.04654900e-10	1.09418463e-05	-1.40000000e-01
8.86369177e+02	2024-06-11T13:32:28.451429	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.60000000e-01	7.75684100e-10	1.20447842e-05	-1.60000000e-01
8.86899728e+02	2024-06-11T13:32:28.982162	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.80000000e-01	8.56708900e-10	1.33029332e-05	-1.80000000e-01
8.87388933e+02	2024-06-11T13:32:29.471205	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.00000000e-01	9.53509200e-10	1.48060435e-05	-2.00000000e-01
8.87899012e+02	2024-06-11T13:32:29.981301	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.20000000e-01	1.03487200e-09	1.60694410e-05	-2.20000000e-01
8.88397357e+02	2024-06-11T13:32:30.479605	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.40000000e-01	1.11416700e-09	1.73007298e-05	-2.40000000e-01
8.88917709e+02	2024-06-11T13:32:31.000607	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.60000000e-01	1.20253200e-09	1.86728571e-05	-2.60000000e-01
8.89475081e+02	2024-06-11T13:32:31.557802	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	2.80000000e-01	1.27200000e-09	1.97515528e-05	-2.80000000e-01
8.89981668e+02	2024-06-11T13:32:32.064579	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	3.00000000e-01	1.37900700e-09	2.14131522e-05	-3.00000000e-01
8.90496985e+02	2024-06-11T13:32:32.579587	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	3.20000000e-01	1.46112800e-09	2.26883230e-05	-3.20000000e-01
8.91028468e+02	2024-06-11T13:32:33.110726	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	3.40000000e-01	1.57830200e-09	2.45077950e-05	-3.40000000e-01
8.91598011e+02	2024-06-11T13:32:33.680968	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	3.60000000e-01	1.62161900e-09	2.51804193e-05	-3.60000000e-01
8.92087888e+02	2024-06-11T13:32:34.170243	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	3.80000000e-01	1.75022000e-09	2.71773292e-05	-3.80000000e-01
8.92613686e+02	2024-06-11T13:32:34.696367	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.00000000e-01	1.83508400e-09	2.84950932e-05	-4.00000000e-01
8.93114993e+02	2024-06-11T13:32:35.197922	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.20000000e-01	1.91130100e-09	2.96785870e-05	-4.20000000e-01
8.93652950e+02	2024-06-11T13:32:35.735222	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.40000000e-01	2.02366500e-09	3.14233696e-05	-4.40000000e-01
8.94144525e+02	2024-06-11T13:32:36.227529	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.60000000e-01	2.13143100e-09	3.30967547e-05	-4.60000000e-01
8.94648592e+02	2024-06-11T13:32:36.731482	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	4.80000000e-01	2.25096500e-09	3.49528727e-05	-4.80000000e-01
8.95154762e+02	2024-06-11T13:32:37.237591	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	5.00000000e-01	2.32583100e-09	3.61153882e-05	-5.00000000e-01
8.95669077e+02	2024-06-11T13:32:37.752310	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	5.20000000e-01	2.47383500e-09	3.84135870e-05	-5.20000000e-01
8.96207215e+02	2024-06-11T13:32:38.290300	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	5.40000000e-01	2.60863900e-09	4.05068168e-05	-5.40000000e-01
8.96722229e+02	2024-06-11T13:32:38.805029	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	5.60000000e-01	2.73690300e-09	4.24984938e-05	-5.60000000e-01
8.97274281e+02	2024-06-11T13:32:39.356589	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	5.80000000e-01	2.93725400e-09	4.56095342e-05	-5.80000000e-01
8.97789214e+02	2024-06-11T13:32:39.871666	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.00000000e-01	3.25097600e-09	5.04809938e-05	-6.00000000e-01
8.98302818e+02	2024-06-11T13:32:40.385448	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.20000000e-01	3.67035700e-09	5.69931211e-05	-6.20000000e-01
8.98824149e+02	2024-06-11T13:32:40.907133	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.40000000e-01	4.36402800e-09	6.77644099e-05	-6.40000000e-01
8.99348542e+02	2024-06-11T13:32:41.430904	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.60000000e-01	5.52043700e-09	8.57210714e-05	-6.60000000e-01
8.99862295e+02	2024-06-11T13:32:41.944791	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	6.80000000e-01	7.41375400e-09	1.15120404e-04	-6.80000000e-01
9.00394063e+02	2024-06-11T13:32:42.476698	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	7.00000000e-01	1.06712500e-08	1.65702640e-04	-7.00000000e-01
9.00910638e+02	2024-06-11T13:32:42.993454	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	7.20000000e-01	1.62406400e-08	2.52183851e-04	-7.20000000e-01
9.01451630e+02	2024-06-11T13:32:43.534796	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	7.40000000e-01	2.57455700e-08	3.99775932e-04	-7.40000000e-01
9.01960475e+02	2024-06-11T13:32:44.043205	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	7.60000000e-01	4.18411700e-08	6.49707609e-04	-7.60000000e-01
9.02515888e+02	2024-06-11T13:32:44.599003	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	7.80000000e-01	6.86628500e-08	1.06619332e-03	-7.80000000e-01
9.03002404e+02	2024-06-11T13:32:45.085071	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.00000000e-01	1.12378900e-07	1.74501398e-03	-8.00000000e-01
9.03508398e+02	2024-06-11T13:32:45.590797	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.20000000e-01	1.81907300e-07	2.82464752e-03	-8.20000000e-01
9.04035805e+02	2024-06-11T13:32:46.118260	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.40000000e-01	2.88877900e-07	4.48568168e-03	-8.40000000e-01
9.04579719e+02	2024-06-11T13:32:46.662148	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.60000000e-01	4.47912300e-07	6.95515994e-03	-8.60000000e-01
9.05081256e+02	2024-06-11T13:32:47.164463	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	8.80000000e-01	6.76479300e-07	1.05043370e-02	-8.80000000e-01
9.05584022e+02	2024-06-11T13:32:47.667039	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	9.00000000e-01	9.91823900e-07	1.54009922e-02	-9.00000000e-01
9.06225316e+02	2024-06-11T13:32:48.307737	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	9.20000000e-01	1.41125400e-06	2.19138820e-02	-9.20000000e-01
9.06725530e+02	2024-06-11T13:32:48.808467	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	9.40000000e-01	1.95586000e-06	3.03704969e-02	-9.40000000e-01
9.07228476e+02	2024-06-11T13:32:49.311828	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	9.60000000e-01	2.64435100e-06	4.10613509e-02	-9.60000000e-01
9.07734022e+02	2024-06-11T13:32:49.816720	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	9.80000000e-01	3.49921700e-06	5.43356677e-02	-9.80000000e-01
9.08232130e+02	2024-06-11T13:32:50.314793	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.00000000e+00	4.54335800e-06	7.05490373e-02	-1.00000000e+00
9.08739250e+02	2024-06-11T13:32:50.821754	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.02000000e+00	5.80703100e-06	9.01712888e-02	-1.02000000e+00
9.09248001e+02	2024-06-11T13:32:51.330660	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.04000000e+00	7.32505900e-06	1.13743152e-01	-1.04000000e+00
9.09790103e+02	2024-06-11T13:32:51.872621	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.06000000e+00	9.13768500e-06	1.41889519e-01	-1.06000000e+00
9.10443222e+02	2024-06-11T13:32:52.525750	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.08000000e+00	1.12769300e-05	1.75107609e-01	-1.08000000e+00
9.10945430e+02	2024-06-11T13:32:53.028033	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.10000000e+00	1.38277200e-05	2.14716149e-01	-1.10000000e+00
9.11444442e+02	2024-06-11T13:32:53.527862	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.12000000e+00	1.68261700e-05	2.61275932e-01	-1.12000000e+00
9.11964988e+02	2024-06-11T13:32:54.047923	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.14000000e+00	2.03382100e-05	3.15810714e-01	-1.14000000e+00
9.12455165e+02	2024-06-11T13:32:54.538128	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.16000000e+00	2.44344000e-05	3.79416149e-01	-1.16000000e+00
9.12964824e+02	2024-06-11T13:32:55.047407	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.18000000e+00	2.91845200e-05	4.53175776e-01	-1.18000000e+00
9.13462485e+02	2024-06-11T13:32:55.545519	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.20000000e+00	3.46767600e-05	5.38459006e-01	-1.20000000e+00
9.14005837e+02	2024-06-11T13:32:56.088417	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.22000000e+00	4.09711900e-05	6.36198602e-01	-1.22000000e+00
9.14499175e+02	2024-06-11T13:32:56.581727	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.24000000e+00	4.81620000e-05	7.47857143e-01	-1.24000000e+00
9.15098355e+02	2024-06-11T13:32:57.181352	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.26000000e+00	5.63232600e-05	8.74584783e-01	-1.26000000e+00
9.15627341e+02	2024-06-11T13:32:57.710222	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.28000000e+00	6.55565000e-05	1.01795807e+00	-1.28000000e+00
9.16138517e+02	2024-06-11T13:32:58.221274	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.30000000e+00	7.59346500e-05	1.17910947e+00	-1.30000000e+00
9.16613246e+02	2024-06-11T13:32:58.696270	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.32000000e+00	8.75659000e-05	1.35971894e+00	-1.32000000e+00
9.17145367e+02	2024-06-11T13:32:59.227973	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.34000000e+00	1.00491600e-04	1.56042857e+00	-1.34000000e+00
9.17799147e+02	2024-06-11T13:32:59.881768	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.36000000e+00	1.14765500e-04	1.78207298e+00	-1.36000000e+00
9.18327726e+02	2024-06-11T13:33:00.410855	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.38000000e+00	1.30553000e-04	2.02722050e+00	-1.38000000e+00
9.18841328e+02	2024-06-11T13:33:00.923997	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.40000000e+00	1.47891600e-04	2.29645342e+00	-1.40000000e+00
9.19344509e+02	2024-06-11T13:33:01.427310	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.42000000e+00	1.66885400e-04	2.59138820e+00	-1.42000000e+00
9.19848216e+02	2024-06-11T13:33:01.931193	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.44000000e+00	1.87539100e-04	2.91209783e+00	-1.44000000e+00
9.20335403e+02	2024-06-11T13:33:02.418577	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.46000000e+00	2.09944400e-04	3.26000621e+00	-1.46000000e+00
9.20849100e+02	2024-06-11T13:33:02.932476	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.48000000e+00	2.34158600e-04	3.63600311e+00	-1.48000000e+00
9.21337240e+02	2024-06-11T13:33:03.420681	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.50000000e+00	2.60248000e-04	4.04111801e+00	-1.50000000e+00
9.21852565e+02	2024-06-11T13:33:03.935837	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.52000000e+00	2.88306200e-04	4.47680435e+00	-1.52000000e+00
9.22365706e+02	2024-06-11T13:33:04.448841	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.54000000e+00	3.18283200e-04	4.94228571e+00	-1.54000000e+00
9.22914963e+02	2024-06-11T13:33:04.998126	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.56000000e+00	3.50274800e-04	5.43904969e+00	-1.56000000e+00
9.23441112e+02	2024-06-11T13:33:05.523885	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.58000000e+00	3.84306400e-04	5.96749068e+00	-1.58000000e+00
9.23919065e+02	2024-06-11T13:33:06.002682	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.60000000e+00	4.20403000e-04	6.52799689e+00	-1.60000000e+00
9.24410217e+02	2024-06-11T13:33:06.492921	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.62000000e+00	4.58620700e-04	7.12143944e+00	-1.62000000e+00
9.24918474e+02	2024-06-11T13:33:07.001196	6.44000000e+00	-1.50000000e+00	2.00000000e+00	2.00000000e-02	0	Group5	25678	Old SMU	Lesker4x4	2	1	1.64000000e+00	4.99047300e-04	7.74918168e+00	-1.64000000e+00
